id,ans
4874,9848
4875,6145
4876,6230
4877,10160
4878,3051
4879,1335
4880,9116
4881,5190
4882,5193
4883,5703
4884,4916
4885,1180
4886,8682
4887,4916
4888,5509
4889,5301
4890,4650
4891,122
4892,8854
4893,5428
4894,8962
4895,6147
4896,5125
4897,5888
4898,9986
4899,1535
4900,7238
4901,5428
4902,6992
4903,1711
4904,8946
4905,7243
4906,2880
4907,7439
4908,6705
4909,1489
4910,5029
4911,1446
4912,9192
4913,6637
4914,4923
4915,6385
4916,1631
4917,5551
4918,409
4919,1691
4920,7923
4921,8355
4922,4699
4923,4720
4924,6574
4925,1488
4926,6474
4927,5224
4928,6751
4929,6876
4930,8860
4931,6202
4932,2908
4933,3084
4934,2579
4935,2522
4936,5096
4937,5050
4938,9718
4939,1103
4940,4836
4941,1698
4942,6367
4943,8127
4944,1289
4945,4808
4946,1008
4947,4209
4948,1003
4949,4190
4950,3575
4951,4244
4952,4916
4953,3989
4954,10093
4955,1938
4956,6648
4957,7240
4958,6077
4959,2937
4960,2084
4961,5563
4962,5120
4963,4960
4964,4724
4965,6110
4966,3364
4967,9701
4968,1490
4969,6878
4970,9915
4971,1377
4972,10082
4973,6565
4974,4392
4975,1493
4976,4998
4977,7424
4978,8506
4979,3835
4980,4247
4981,5451
4982,1938
4983,1066
4984,4209
4985,6036
4986,9848
4987,6680
4988,6624
4989,2070
4990,10070
4991,4687
4992,3504
4993,9138
4994,8746
4995,8195
4996,2819
4997,4828
4998,1474
4999,3959
5000,8127
5001,5485
5002,2887
5003,5532
5004,1213
5005,6387
5006,8960
5007,8121
5008,5676
5009,7826
5010,10025
5011,1305
5012,6077
5013,9179
5014,3188
5015,8195
5016,6262
5017,1301
5018,1873
5019,8706
5020,7151
5021,3188
5022,4920
5023,6718
5024,1023
5025,2193
5026,10085
5027,5765
5028,1912
5029,5765
5030,978
5031,4643
5032,8676
5033,10055
5034,8771
5035,2433
5036,6318
5037,7151
5038,8733
5039,8974
5040,220
5041,8521
5042,1805
5043,9277
5044,3090
5045,9687
5046,1209
5047,1213
5048,8288
5049,5200
5050,8904
5051,2240
5052,3294
5053,5329
5054,1467
5055,6290
5056,4068
5057,9028
5058,6334
5059,861
5060,1885
5061,3212
5062,742
5063,4172
5064,5195
5065,2611
5066,5415
5067,6614
5068,6492
5069,10144
5070,5124
5071,6076
5072,719
5073,5283
5074,2245
5075,4315
5076,2263
5077,3449
5078,8480
5079,5504
5080,6151
5081,4999
5082,3465
5083,8747
5084,5165
5085,114
5086,8642
5087,7923
5088,1393
5089,2533
5090,2930
5091,3129
5092,7408
5093,2073
5094,9084
5095,2202
5096,4316
5097,4473
5098,2311
5099,4573
5100,2762
5101,8825
5102,4554
5103,9693
5104,1301
5105,1446
5106,5471
5107,1468
5108,1977
5109,2445
5110,3364
5111,7003
5112,2311
5113,5508
5114,8498
5115,3270
5116,1535
5117,1700
5118,1840
5119,4549
5120,487
5121,8430
5122,5101
5123,3389
5124,4357
5125,8514
5126,5953
5127,8957
5128,4991
5129,6558
5130,8245
5131,5472
5132,5094
5133,8739
5134,5922
5135,9178
5136,8831
5137,3214
5138,5694
5139,8971
5140,1993
5141,7488
5142,1443
5143,4321
5144,5287
5145,1784
5146,4951
5147,9967
5148,5911
5149,4664
5150,7120
5151,6385
5152,6292
5153,3449
5154,5391
5155,4836
5156,9678
5157,5960
5158,3410
5159,6318
5160,4487
5161,3478
5162,5932
5163,5833
5164,8521
5165,4805
5166,7271
5167,171
5168,1899
5169,5382
5170,10029
5171,395
5172,9149
5173,5485
5174,5510
5175,8776
5176,2611
5177,318
5178,4419
5179,6400
5180,3084
5181,5001
5182,2318
5183,3929
5184,4247
5185,8726
5186,6046
5187,8777
5188,8500
5189,7265
5190,3272
5191,8944
5192,6300
5193,7571
5194,6418
5195,8898
5196,2507
5197,6680
5198,6461
5199,5702
5200,4628
5201,9672
5202,348
5203,4483
5204,6365
5205,4691
5206,5240
5207,9927
5208,661
5209,1946
5210,10050
5211,4547
5212,6696
5213,2793
5214,7716
5215,2335
5216,85
5217,5153
5218,6365
5219,4686
5220,5391
5221,2808
5222,1489
5223,9014
5224,7203
5225,8390
5226,65
5227,3135
5228,5350
5229,3407
5230,2467
5231,3681
5232,8910
5233,5960
5234,1962
5235,5263
5236,7409
5237,1912
5238,10143
5239,5169
5240,1743
5241,4521
5242,8749
5243,3681
5244,8586
5245,7467
5246,3316
5247,1008
5248,5190
5249,1135
5250,2603
5251,1744
5252,3022
5253,5342
5254,4710
5255,4352
5256,481
5257,2445
5258,10010
5259,4166
5260,4070
5261,6563
5262,6994
5263,1691
5264,2173
5265,5394
5266,1137
5267,1023
5268,7114
5269,9192
5270,7932
5271,4438
5272,8867
5273,5120
5274,1639
5275,2831
5276,3134
5277,6563
5278,5902
5279,9878
5280,9047
5281,5190
5282,4720
5283,9533
5284,7923
5285,8770
5286,6585
5287,6161
5288,2892
5289,142
5290,2464
5291,2761
5292,5202
5293,59
5294,8428
5295,2307
5296,4691
5297,6367
5298,679
5299,8380
5300,5222
5301,1054
5302,5510
5303,3010
5304,6576
5305,4168
5306,3279
5307,1031
5308,6320
5309,9165
5310,6088
5311,7013
5312,2002
5313,1272
5314,8641
5315,4258
5316,3993
5317,1301
5318,2509
5319,6137
5320,6230
5321,5235
5322,7450
5323,2610
5324,3648
5325,2279
5326,2301
5327,6683
5328,3231
5329,1394
5330,7066
5331,3214
5332,9057
5333,6012
5334,1882
5335,9026
5336,5896
5337,8072
5338,8876
5339,1088
5340,1559
5341,47
5342,9700
5343,122
5344,5494
5345,147
5346,2073
5347,6986
5348,8774
5349,8702
5350,5760
5351,6364
5352,8879
5353,6165
5354,2546
5355,492
5356,1538
5357,4483
5358,8979
5359,2015
5360,3278
5361,4924
5362,4035
5363,8513
5364,6320
5365,1714
5366,4061
5367,6474
5368,4164
5369,3546
5370,1061
5371,8692
5372,1496
5373,1383
5374,9927
5375,4421
5376,7083
5377,3195
5378,9761
5379,1368
5380,8412
5381,5452
5382,6266
5383,3043
5384,8856
5385,5638
5386,679
5387,3067
5388,2533
5389,5180
5390,6681
5391,6367
5392,10050
5393,5815
5394,7275
5395,659
5396,2820
5397,5073
5398,6036
5399,6439
5400,10070
5401,3614
5402,4825
5403,7641
5404,8427
5405,2335
5406,1050
5407,7399
5408,6811
5409,5694
5410,2120
5411,17
5412,4715
5413,6682
5414,3788
5415,5529
5416,2507
5417,2808
5418,1805
5419,6386
5420,8705
5421,7361
5422,8663
5423,8586
5424,9794
5425,1246
5426,5161
5427,6803
5428,10157
5429,5512
5430,5001
5431,8880
5432,3231
5433,353
5434,4028
5435,3762
5436,8642
5437,3263
5438,4532
5439,7072
5440,4987
5441,1524
5442,8770
5443,5488
5444,1011
5445,4943
5446,1051
5447,2349
5448,6344
5449,8454
5450,8989
5451,9011
5452,4017
5453,2245
5454,2307
5455,7569
5456,6877
5457,1811
5458,8702
5459,4842
5460,9918
5461,8469
5462,6286
5463,4431
5464,3304
5465,8898
5466,10050
5467,4920
5468,5640
5469,8195
5470,9155
5471,6298
5472,2353
5473,1568
5474,5451
5475,7499
5476,5537
5477,6987
5478,6181
5479,5703
5480,2899
5481,4137
5482,9150
5483,4306
5484,3377
5485,4048
5486,4527
5487,10086
5488,5551
5489,5732
5490,4514
5491,6420
5492,8676
5493,9601
5494,3706
5495,3316
5496,10159
5497,1228
5498,5532
5499,8939
5500,6308
5501,3980
5502,8685
5503,2445
5504,6662
5505,3317
5506,8812
5507,5093
5508,8967
5509,8498
5510,6403
5511,7384
5512,3129
5513,8643
5514,3029
5515,3600
5516,5414
5517,735
5518,10086
5519,7318
5520,2892
5521,7119
5522,5020
5523,8882
5524,8638
5525,1287
5526,6305
5527,1998
5528,305
5529,10003
5530,4539
5531,6417
5532,8817
5533,1224
5534,8706
5535,1960
5536,1335
5537,4210
5538,5341
5539,9106
5540,8646
5541,6042
5542,6422
5543,4582
5544,3847
5545,1565
5546,4521
5547,2464
5548,7315
5549,1743
5550,801
5551,975
5552,7371
5553,1581
5554,6806
5555,1384
5556,7449
5557,6562
5558,7302
5559,3364
5560,4923
5561,9987
5562,3305
5563,3847
5564,4068
5565,3022
5566,6714
5567,3055
5568,2263
5569,1912
5570,2509
5571,2006
5572,5254
5573,2573
5574,8822
5575,1348
5576,6994
5577,5007
5578,7320
5579,8968
5580,7450
5581,1725
5582,7138
5583,8667
5584,9401
5585,8708
5586,2429
5587,4114
5588,6574
5589,395
5590,8905
5591,5042
5592,6318
5593,9023
5594,2805
5595,6207
5596,2190
5597,6128
5598,5182
5599,9137
5600,8208
5601,6585
5602,318
5603,1014
5604,8514
5605,1649
5606,6155
5607,6986
5608,5530
5609,4357
5610,6182
5611,6031
5612,6236
5613,3501
5614,5281
5615,9927
5616,3546
5617,9031
5618,6136
5619,6256
5620,3895
5621,6679
5622,2314
5623,1842
5624,1686
5625,5120
5626,3203
5627,1272
5628,305
5629,9720
5630,303
5631,4421
5632,6023
5633,10028
5634,2524
5635,1696
5636,3338
5637,8513
5638,1370
5639,5342
5640,988
5641,6806
5642,2461
5643,9810
5644,6596
5645,8112
5646,1393
5647,8957
5648,5382
5649,2245
5650,1223
5651,9341
5652,8979
5653,6658
5654,8501
5655,7244
5656,7449
5657,7424
5658,3496
5659,7361
5660,8112
5661,1474
5662,10016
5663,4923
5664,6079
5665,220
5666,9040
5667,9065
5668,9288
5669,2819
5670,3067
5671,5369
5672,4916
5673,4419
5674,800
5675,7070
5676,8810
5677,5122
5678,9039
5679,8385
5680,1373
5681,5086
5682,5139
5683,1395
5684,1715
5685,4518
5686,2044
5687,5310
5688,9787
5689,2195
5690,5705
5691,1588
5692,1809
5693,2810
5694,8728
5695,5901
5696,2823
5697,1675
5698,1293
5699,3465
5700,3826
5701,3730
5702,4516
5703,1136
5704,1631
5705,2270
5706,1807
5707,10077
5708,1498
5709,3864
5710,958
5711,2373
5712,9794
5713,1877
5714,9456
5715,7186
5716,2180
5717,114
5718,1089
5719,1809
5720,1153
5721,1755
5722,2471
5723,1544
5724,3028
5725,2762
5726,3397
5727,4049
5728,4560
5729,3111
5730,3255
5731,4699
5732,1468
5733,10047
5734,2301
5735,3211
5736,3117
5737,3508
5738,1470
5739,1324
5740,2316
5741,2393
5742,1544
5743,4149
5744,1708
5745,1755
5746,1673
5747,1032
5748,4474
5749,4740
5750,4706
5751,5151
5752,539
5753,1498
5754,6536
5755,1651
5756,2153
5757,2843
5758,6334
5759,4601
5760,6371
5761,5953
5762,1884
5763,1059
5764,10117
5765,1089
5766,2348
5767,1587
5768,1090
5769,1999
5770,1032
5771,2467
5772,1415
5773,2762
5774,2122
5775,3033
5776,4558
5777,2182
5778,2044
5779,10175
5780,6311
5781,1293
5782,2180
5783,4017
5784,2034
5785,3826
5786,1631
5787,2467
5788,7921
5789,4740
5790,1569
5791,2303
5792,2758
5793,1651
5794,2374
5795,3681
5796,1934
5797,3040
5798,1590
5799,4516
5800,3508
5801,1090
5802,1090
5803,2095
5804,3098
5805,3227
5806,4242
5807,5365
5808,4393
5809,2496
5810,481
5811,4311
5812,10095
5813,6344
5814,1044
5815,3357
5816,2846
5817,4643
5818,1582
5819,3043
5820,1324
5821,1698
5822,8967
5823,1642
5824,1411
5825,6596
5826,6296
5827,4076
5828,1044
5829,6565
5830,1324
5831,2034
5832,8625
5833,1625
5834,4453
5835,3811
5836,4696
5837,8832
5838,986
5839,3113
5840,1755
5841,1443
5842,4213
5843,3661
5844,2599
5845,1090
5846,3111
5847,6024
5848,4210
5849,650
5850,4183
5851,953
5852,4699
5853,2182
5854,4861
5855,4669
5856,4518
5857,4302
5858,3330
5859,8664
5860,3315
5861,3227
5862,10143
5863,3140
5864,4911
5865,4719
5866,2279
5867,3397
5868,6650
5869,4861
5870,1136
5871,2167
5872,56
5873,510
5874,4722
5875,1877
5876,1037
5877,2393
5878,4210
5879,1908
5880,5041
5881,2758
5882,3768
5883,1341
5884,3508
5885,2054
5886,1641
5887,1201
5888,1136
5889,142
5890,1164
5891,4210
5892,510
5893,1440
5894,1713
5895,8288
5896,6387
5897,3059
5898,1089
5899,4712
5900,3212
5901,4712
5902,1625
5903,4493
5904,209
5905,4670
5906,3117
5907,1908
5908,4204
5909,9275
5910,2467
5911,4518
5912,4453
5913,2393
5914,9921
5915,3098
5916,5047
5917,1198
5918,66
5919,4055
5920,6680
5921,4699
5922,1713
5923,4643
5924,5382
5925,4302
5926,4773
5927,6751
5928,1302
5929,4423
5930,1305
5931,2496
5932,1519
5933,1664
5934,4110
5935,8936
5936,10095
5937,3490
5938,4706
5939,3279
5940,6031
5941,8783
5942,1059
5943,1154
5944,1590
5945,1625
5946,4431
5947,986
5948,4539
5949,4453
5950,510
5951,4861
5952,56
5953,4834
5954,1389
5955,7427
5956,10073
5957,4311
5958,1996
5959,3864
5960,1032
5961,192
5962,1455
5963,4465
5964,1037
5965,1140
5966,2843
5967,2373
5968,2884
5969,4602
5970,2180
5971,209
5972,1027
5973,4987
5974,2180
5975,1415
5976,1306
5977,2758
5978,5815
5979,3051
5980,4537
5981,1912
5982,4210
5983,3901
5984,1641
5985,6680
5986,4423
5987,9168
5988,4049
5989,1807
5990,1884
5991,5729
5992,2547
5993,1877
5994,6198
5995,2253
5996,4670
5997,9106
5998,9155
5999,2331
6000,2957
6001,4423
6002,3111
6003,3317
6004,4696
6005,2348
6006,2461
6007,9073
6008,1395
6009,1755
6010,1809
6011,6994
6012,2087
6013,4076
6014,4030
6015,1715
6016,2167
6017,468
6018,1708
6019,1411
6020,4518
6021,6718
6022,1877
6023,1641
6024,1032
6025,1469
6026,2253
6027,4139
6028,1059
6029,1411
6030,6031
6031,3113
6032,1469
6033,4423
6034,1877
6035,4423
6036,8733
6037,1468
6038,4516
6039,2599
6040,1689
6041,2246
6042,1043
6043,1415
6044,8707
6045,1967
6046,1908
6047,6230
6048,5938
6049,1302
6050,2981
6051,3496
6052,4911
6053,2180
6054,4183
6055,2122
6056,9150
6057,1519
6058,3157
6059,1884
6060,348
6061,7406
6062,1498
6063,3508
6064,1440
6065,4518
6066,3111
6067,3397
6068,4911
6069,1291
6070,2122
6071,1209
6072,2790
6073,3522
6074,4017
6075,8313
6076,2496
6077,2411
6078,3157
6079,7180
6080,1590
6081,2270
6082,2973
6083,7131
6084,4601
6085,4516
6086,1415
6087,4147
6088,2524
6089,4670
6090,3768
6091,6334
6092,8469
6093,9700
6094,1542
6095,4312
6096,4580
6097,8151
6098,4706
6099,3619
6100,8365
6101,1221
6102,1566
6103,4204
6104,4276
6105,4372
6106,8845
6107,1625
6108,735
6109,1715
6110,2884
6111,2467
6112,978
6113,1713
6114,2981
6115,2087
6116,3134
6117,1468
6118,4699
6119,1625
6120,8728
6121,4242
6122,2373
6123,1302
6124,5508
6125,3811
6126,4388
6127,2467
6128,1899
6129,3140
6130,2182
6131,4712
6132,2122
6133,4213
6134,4183
6135,2373
6136,2034
6137,4887
6138,4388
6139,1708
6140,4261
6141,1306
6142,8868
6143,4423
6144,2546
6145,4706
6146,1018
6147,9006
6148,9341
6149,1588
6150,1324
6151,4821
6152,3330
6153,4465
6154,3134
6155,1198
6156,1544
6157,4372
6158,6127
6159,5113
6160,1675
6161,4346
6162,4643
6163,4518
6164,5088
6165,3047
6166,3211
6167,4465
6168,2119
6169,2987
6170,4712
6171,2810
6172,5088
6173,1967
6174,1498
6175,1415
6176,3140
6177,1544
6178,1302
6179,3134
6180,2020
6181,3397
6182,4276
6183,2758
6184,4263
6185,1631
6186,3857
6187,209
6188,6325
6189,1291
6190,3440
6191,2987
6192,9027
6193,9017
6194,4465
6195,3037
6196,2823
6197,2373
6198,4643
6199,2523
6200,3315
6201,3166
6202,1481
6203,1498
6204,4516
6205,1164
6206,2524
6207,1713
6208,56
6209,4706
6210,1807
6211,4861
6212,3397
6213,3330
6214,1722
6215,1967
6216,3316
6217,4077
6218,1303
6219,1999
6220,4225
6221,3397
6222,4311
6223,3490
6224,4372
6225,4017
6226,2034
6227,1908
6228,9720
6229,6308
6230,3857
6231,1188
6232,1675
6233,2899
6234,1469
6235,4143
6236,1535
6237,5485
6238,2761
6239,4213
6240,4077
6241,3117
6242,1303
6243,6562
6244,3508
6245,2810
6246,4670
6247,1293
6248,1587
6249,5787
6250,1631
6251,1027
6252,4474
6253,1641
6254,4518
6255,2122
6256,2471
6257,2496
6258,719
6259,1335
6260,2843
6261,1037
6262,2884
6263,3140
6264,4580
6265,5901
6266,8879
6267,4879
6268,2167
6269,1927
6270,2884
6271,2523
6272,1140
6273,3211
6274,4669
6275,4183
6276,1198
6277,1642
6278,1675
6279,2973
6280,1415
6281,4474
6282,3762
6283,3047
6284,3140
6285,2153
6286,1713
6287,4696
6288,3211
6289,349
6290,499
6291,2087
6292,1565
6293,2471
6294,3661
6295,3864
6296,1011
6297,5911
6298,4643
6299,1807
6300,3330
6301,4263
6302,3508
6303,235
6304,1050
6305,6044
6306,468
6307,3157
6308,4460
6309,4204
6310,1651
6311,499
6312,4055
6313,4183
6314,3140
6315,2393
6316,4372
6317,4555
6318,7424
6319,4696
6320,3211
6321,4458
6322,5178
6323,114
6324,3782
6325,2087
6326,114
6327,6330
6328,3826
6329,4555
6330,5508
6331,2348
6332,4030
6333,9297
6334,4555
6335,2020
6336,1435
6337,7407
6338,5566
6339,5252
6340,8931
6341,5760
6342,5276
6343,5072
6344,5224
6345,5840
6346,5169
6347,6195
6348,3994
6349,4931
6350,8966
6351,8499
6352,9086
6353,7488
6354,6973
6355,7192
6356,8496
6357,8726
6358,6195
6359,4986
6360,10132
6361,8786
6362,7883
6363,5567
6364,8965
6365,5446
6366,10001
6367,6195
6368,6999
6369,5987
6370,5426
6371,6043
6372,7282
6373,9149
6374,6301
6375,7567
6376,9256
6377,9456
6378,8241
6379,7567
6380,1031
6381,8659
6382,9983
6383,6421
6384,3862
6385,6708
6386,4247
6387,6334
6388,8789
6389,10062
6390,9102
6391,10108
6392,6177
6393,7360
6394,8786
6395,6447
6396,5158
6397,6370
6398,7131
6399,5494
6400,8726
6401,6407
6402,4292
6403,6299
6404,5840
6405,8572
6406,9929
6407,8406
6408,6219
6409,6472
6410,7796
6411,3148
6412,1535
6413,6741
6414,6857
6415,7764
6416,9456
6417,958
6418,7910
6419,8098
6420,5446
6421,7002
6422,4865
6423,7567
6424,8945
6425,348
6426,5829
6427,5132
6428,4355
6429,8390
6430,8853
6431,9102
6432,5663
6433,7396
6434,5520
6435,9713
6436,10025
6437,6080
6438,6324
6439,9768
6440,10073
6441,8420
6442,9864
6443,8945
6444,6886
6445,6080
6446,9162
6447,4560
6448,6956
6449,4153
6450,5148
6451,6177
6452,4943
6453,8355
6454,1588
6455,9841
6456,6928
6457,9841
6458,1524
6459,8355
6460,5170
6461,7362
6462,1261
6463,8789
6464,8771
6465,8241
6466,7378
6467,3696
6468,5447
6469,9761
6470,5536
6471,5613
6472,2318
6473,9737
6474,6920
6475,5536
6476,5252
6477,4998
6478,6567
6479,7095
6480,8793
6481,1170
6482,8627
6483,8833
6484,6958
6485,6472
6486,10102
6487,7206
6488,5202
6489,9739
6490,7867
6491,2972
6492,8657
6493,7193
6494,5328
6495,8853
6496,8747
6497,8789
6498,5228
6499,8963
6500,7200
6501,9962
6502,6370
6503,9769
6504,4992
6505,7245
6506,5768
6507,5113
6508,5253
6509,6421
6510,6440
6511,4722
6512,3817
6513,5987
6514,9149
6515,7358
6516,5815
6517,6172
6518,5902
6519,7883
6520,9401
6521,9841
6522,5774
6523,6187
6524,5620
6525,600
6526,4992
6527,3619
6528,5770
6529,7358
6530,5061
6531,8245
6532,7378
6533,9192
6534,5464
6535,9728
6536,8736
6537,6263
6538,6726
6539,3316
6540,5676
6541,10044
6542,4722
6543,1014
6544,6857
6545,8789
6546,8659
6547,4996
6548,7824
6549,4992
6550,10157
6551,6454
6552,9275
6553,6886
6554,9194
6555,5426
6556,7548
6557,9275
6558,8789
6559,5676
6560,4805
6561,5281
6562,5298
6563,5520
6564,6676
6565,6575
6566,6190
6567,9739
6568,5663
6569,5224
6570,5128
6571,2160
6572,4863
6573,6407
6574,8395
6575,6846
6576,8728
6577,9149
6578,8783
6579,8379
6580,7910
6581,4712
6582,6365
6583,10102
6584,6344
6585,8621
6586,9678
6587,4219
6588,9246
6589,9769
6590,9798
6591,6824
6592,4441
6593,5620
6594,5256
6595,1996
6596,10029
6597,7397
6598,2790
6599,6741
6600,7397
6601,8861
6602,8496
6603,6283
6604,10077
6605,5223
6606,6184
6607,6703
6608,553
6609,7548
6610,6090
6611,8495
6612,6677
6613,6677
6614,7087
6615,9874
6616,9128
6617,6135
6618,8611
6619,8657
6620,8355
6621,8771
6622,5354
6623,8965
6624,9102
6625,9714
6626,5185
6627,5298
6628,6370
6629,7307
6630,8549
6631,6789
6632,7867
6633,9669
6634,8625
6635,5545
6636,5620
6637,5966
6638,9821
6639,8945
6640,4102
6641,9102
6642,9739
6643,4261
6644,6650
6645,9841
6646,8985
6647,5471
6648,9798
6649,9737
6650,6190
6651,8709
6652,7245
6653,5563
6654,8963
6655,5536
6656,5088
6657,8771
6658,5953
6659,1090
6660,5545
6661,5966
6662,7824
6663,6741
6664,5431
6665,8572
6666,9812
6667,6135
6668,5444
6669,9714
6670,10132
6671,6135
6672,6090
6673,6286
6674,5252
6675,6411
6676,9610
6677,8164
6678,6809
6679,7307
6680,7439
6681,5325
6682,9014
6683,3084
6684,1368
6685,7095
6686,3962
6687,6135
6688,6301
6689,9031
6690,9917
6691,9789
6692,7200
6693,4177
6694,6947
6695,9917
6696,4288
6697,7095
6698,5620
6699,8777
6700,7246
6701,5084
6702,8936
6703,5224
6704,1568
6705,7439
6706,1261
6707,10102
6708,2433
6709,6893
6710,1359
6711,5093
6712,8245
6713,3134
6714,6411
6715,6726
6716,7567
6717,9808
6718,3279
6719,9162
6720,7883
6721,9728
6722,5301
6723,7244
6724,6284
6725,8786
6726,8406
6727,4292
6728,8241
6729,6824
6730,10006
6731,8966
6732,6823
6733,5585
6734,5092
6735,8098
6736,5088
6737,1946
6738,9680
6739,5567
6740,9168
6741,6726
6742,3670
6743,3272
6744,8965
6745,9728
6746,5433
6747,3959
6748,6958
6749,8355
6750,10062
6751,5084
6752,7206
6753,5178
6754,2861
6755,8965
6756,5325
6757,5444
6758,9807
6759,5158
6760,3024
6761,1439
6762,10062
6763,5581
6764,6992
6765,1882
6766,9178
6767,2055
6768,7407
6769,5815
6770,8495
6771,6194
6772,2072
6773,7921
6774,4722
6775,6195
6776,6177
6777,6225
6778,7360
6779,8727
6780,5494
6781,8495
6782,8468
6783,6703
6784,6657
6785,5423
6786,2843
6787,9917
6788,9807
6789,5545
6790,6914
6791,9807
6792,8787
6793,8861
6794,5464
6795,5113
6796,10108
6797,7510
6798,6726
6799,7429
6800,7707
6801,6195
6802,8936
6803,6809
6804,6074
6805,9256
6806,5613
6807,5888
6808,9927
6809,7607
6810,6284
6811,1149
6812,5170
6813,981
6814,5226
6815,9864
6816,5354
6817,1362
6818,5224
6819,10157
6820,6191
6821,8882
6822,5253
6823,5840
6824,5620
6825,5223
6826,8963
6827,9017
6828,5223
6829,5760
6830,5260
6831,5128
6832,6958
6833,1946
6834,5328
6835,9874
6836,9874
6837,9014
6838,3024
6839,8807
6840,5663
6841,5520
6842,8962
6843,5035
6844,7533
6845,6809
6846,5072
6847,5226
6848,9256
6849,5570
6850,7395
6851,6958
6852,8963
6853,4731
6854,8783
6855,5537
6856,9929
6857,8672
6858,2301
6859,8793
6860,8736
6861,2612
6862,5471
6863,8496
6864,5281
6865,6399
6866,6399
6867,5354
6868,5301
6869,6344
6870,6399
6871,7002
6872,8406
6873,7760
6874,6066
6875,8420
6876,7488
6877,8777
6878,5570
6879,5457
6880,6370
6881,5620
6882,6025
6883,9929
6884,5747
6885,6324
6886,5298
6887,8783
6888,9841
6889,5100
6890,8985
6891,4931
6892,5193
6893,6708
6894,5169
6895,6454
6896,5024
6897,7424
6898,4998
6899,6225
6900,9086
6901,8887
6902,5876
6903,8630
6904,8861
6905,6025
6906,3714
6907,7438
6908,9841
6909,8793
6910,5226
6911,5428
6912,7407
6913,8793
6914,7607
6915,10108
6916,10025
6917,5966
6918,6789
6919,10108
6920,10157
6921,6288
6922,6567
6923,6190
6924,6230
6925,7910
6926,7760
6927,10143
6928,6418
6929,8611
6930,9798
6931,8677
6932,6454
6933,8736
6934,5128
6935,1999
6936,7439
6937,5457
6938,6809
6939,4125
6940,122
6941,6494
6942,8774
6943,5423
6944,7910
6945,6726
6946,10010
6947,5876
6948,5966
6949,8621
6950,5252
6951,7707
6952,8715
6953,7397
6954,9276
6955,9152
6956,4722
6957,5035
6958,4722
6959,9713
6960,9713
6961,6230
6962,6127
6963,6745
6964,6958
6965,5433
6966,5770
6967,8880
6968,6090
6969,6417
6970,220
6971,348
6972,6172
6973,2316
6974,9086
6975,9769
6976,9275
6977,7002
6978,8757
6979,5226
6980,5457
6981,5966
6982,6194
6983,7282
6984,8164
6985,5224
6986,5570
6987,6973
6988,7488
6989,7378
6990,10025
6991,10001
6992,6824
6993,6992
6994,9276
6995,7510
6996,5101
6997,9194
6998,7360
6999,8771
7000,8965
7001,9086
7002,235
7003,7439
7004,6494
7005,8789
7006,10062
7007,10077
7008,5223
7009,5570
7010,7245
7011,6241
7012,8717
7013,8443
7014,6202
7015,6745
7016,6814
7017,5507
7018,5223
7019,4741
7020,978
7021,8355
7022,8936
7023,5252
7024,6708
7025,7071
7026,7429
7027,4861
7028,8789
7029,4998
7030,9073
7031,6472
7032,5446
7033,9713
7034,4076
7035,7395
7036,5705
7037,6472
7038,9610
7039,5888
7040,6726
7041,7488
7042,9178
7043,5570
7044,6567
7045,6846
7046,10001
7047,5122
7048,10080
7049,8853
7050,9798
7051,7192
7052,9680
7053,3410
7054,5676
7055,4998
7056,7087
7057,4801
7058,2119
7059,5760
7060,10025
7061,6194
7062,8428
7063,9149
7064,7072
7065,6090
7066,9768
7067,8495
7068,4914
7069,8709
7070,2496
7071,8962
7072,8420
7073,7192
7074,5072
7075,5426
7076,114
7077,6299
7078,9256
7079,10157
7080,6411
7081,9149
7082,7087
7083,6424
7084,9086
7085,6190
7086,6288
7087,6194
7088,9086
7089,6814
7090,8446
7091,7193
7092,5570
7093,9713
7094,8940
7095,5447
7096,5563
7097,5888
7098,5224
7099,7073
7100,4514
7101,5325
7102,5537
7103,1927
7104,5426
7105,5256
7106,6407
7107,9739
7108,6135
7109,5218
7110,9098
7111,10047
7112,5218
7113,7309
7114,5178
7115,5204
7116,8611
7117,3817
7118,1895
7119,9187
7120,8931
7121,5888
7122,5328
7123,10102
7124,6703
7125,7200
7126,7193
7127,2613
7128,9680
7129,6814
7130,6267
7131,6177
7132,8715
7133,6417
7134,8774
7135,8611
7136,3648
7137,3255
7138,6454
7139,6195
7140,9698
7141,8945
7142,3117
7143,958
7144,5570
7145,5148
7146,5840
7147,9456
7148,7488
7149,8572
7150,7397
7151,6650
7152,5325
